,Unnamed: 0,recid,late_Xfit,pred_takeup_prob,education,age,prev_earnings,allocated_trmt,earnings,pred_earnings,counterfac_pred_earnings,pred_pred_itt,pred_actual_itt,doubly_robust_lasso,Rlr1,doubly_robust_ols,Rlr1poly,doubly_robust_polyols,clstrs9,d_rob_ols_Xfit
54,53,300108,112709.0,0.6781363817529333,12,22,12000,0,2787,30236.219925815923,29465.309430042216,-770.9104957737,26678.309430042216,-770.9104957737,1996.6150273803214,1996.6150273803214,-2638.666518563361,-2638.666518563361,1,78902
55,54,300110,409.0,0.6508007955164498,11,24,0,1,11832,12233.25999407446,9345.932525492482,2887.3274685819756,2486.067474507517,2285.4374774702883,1426.3139245141065,393.4477039367375,-1477.3127122607566,25599.118091348882,4,239
56,55,300113,-13519.0,0.6918327171506206,15,37,3200,1,8127,18892.551520289875,19453.348312619044,-560.796792329169,-11326.348312619042,-16709.12407276398,259.2660164882764,-15615.44207402479,376.94013917395034,7584.1305808204015,2,-15779
57,56,300115,21757.0,0.6650947813759447,12,25,14102,0,26525,32206.594152995902,32170.02273084607,-36.57142214983469,5645.022730846067,-36.57142214983469,2048.8937990033555,2048.8937990033555,-4811.844853643139,-4811.844853643139,1,15525
58,57,300119,-7528.0,0.6737951598755175,12,23,1500,1,8860,15082.390904244612,13544.248034127337,1538.1428701172754,-4684.248034127337,-7795.443486249644,1296.1996930965488,-8604.48394090633,169.9531098797033,16103.425779519004,4,-8660
59,58,300122,19140.0,0.6788027840671078,12,22,11653,1,43596,29000.742318530716,29763.17872558752,-762.4364070568045,13832.821274412483,21130.45011514713,1974.3760803907792,23095.782267051967,-2345.130986842021,42471.405092068766,1,23577
60,59,300123,43613.0,0.6874385704905256,14,32,1000,1,48727,15448.640584118,15443.237093353808,5.403490764192611,33283.7629066462,49922.942614587184,509.3912068250575,50475.927800288475,1979.6135319727875,74012.68768308763,4,50696
61,60,300125,20661.0,0.6548421806913532,12,32,0,1,28029,12603.516454851968,10815.349583875999,1788.1668709759672,17213.650416123997,24926.392188698017,952.7558344775624,24265.147924265293,511.16350817785866,48762.21397499611,4,24506
62,61,300128,-48277.0,0.6348590302152058,11,35,0,0,20865,9651.217752027524,11690.423267752507,2039.2055157249813,-9174.576732247491,2039.2055157249813,1124.0460465053893,1124.0460465053893,-381.89848618357973,-381.89848618357973,2,-29939
63,62,300129,43464.0,0.7043786954558309,16,29,5280,1,56089,22965.832502283014,26266.513682031866,-3300.6811797488444,29822.486317968134,46384.07006682664,358.6757980328475,49757.979798874934,-7543.610782889109,68544.48169933468,1,49284
64,63,300133,35235.0,0.6249741663677848,10,36,1546,1,4310,13054.315957410374,11303.126229791797,1751.1897276185755,-6993.126229791798,-11365.284208496985,1449.3759336294186,-11064.61862605742,-13.746296074830749,12426.540898938987,3,-11394
65,64,300134,34699.0,0.6323452120879796,11,39,0,1,2952,11383.156491130765,9677.333508721966,1705.8229824087994,-6725.333508721967,-10940.911754287348,1014.1304545022194,-11059.753314284024,-631.4013637747539,12603.11265631288,2,-10887
66,65,300136,8245.0,0.6572073949384687,12,37,4500,1,23830,18521.970687904268,17424.27882601599,1097.6918618882846,6405.721173984012,9059.735830031876,1103.762674309164,9600.756823212818,858.6832443196325,32690.517628460588,1,9515
67,66,300139,24145.0,0.6830146171960083,13,26,4421,1,13871,19752.09535776748,19873.588787124943,-121.49342935746245,-6002.5887871249415,-8943.136466008684,1147.2406007194475,-7968.3629029708545,271.3705556890636,14252.047431633371,4,-7849
68,67,300140,-25365.0,0.6755049644812374,13,23,12088,1,9962,30254.960878042588,31479.61373975428,-1224.6528617116928,-21517.613739754284,-31664.09417877558,1721.049071577217,-29519.04558885331,-6067.661862952358,-12263.232050151279,1,-28540
69,68,300141,16449.0,0.6617438982328842,10,23,5500,1,14459,19179.408424995017,17817.382716532324,1362.0257084626935,-3358.382716532324,-5718.5869290298315,2060.0102427885686,-5356.605403943091,4357.144637703894,21634.053788579462,1,-5667
70,69,300144,91504.0,0.6668448597923111,12,29,9000,0,3721,24801.798456142653,25167.9894934694,366.19103732675285,21446.9894934694,366.19103732675285,1611.995188151068,1611.995188151068,-1088.909545732291,-1088.909545732291,1,61833
71,70,300146,19641.0,0.6242109497270537,9,22,500,1,6261,11543.244747649043,7712.6599596365395,3830.584788012502,-1451.6599596365397,-4092.7823334610603,2020.7701247800503,-6371.791179094427,82.91651283157263,20207.745300344843,3,-6052
72,71,300153,-79183.0,0.6762025806110801,12,24,4000,0,35676,17814.020359497223,18519.88765695329,705.8672974560723,-17156.112343046705,705.8672974560723,1428.9437561155137,1428.9437561155137,1378.5832342599194,1378.5832342599194,4,-53256
73,72,300154,-16125.0,0.6156769453590261,10,38,0,1,12758,10742.014208127192,8832.5693687448,1909.4448393823914,3925.4306312552003,4933.423527191604,1295.336258533218,4944.219323551073,-1443.4466297814913,27518.02158197264,3,5406
74,73,300156,-19332.0,0.675462599760838,12,25,8440,1,9003,24571.678094292623,24663.71510698191,-92.0370126892849,-15660.715106981908,-23445.05415412822,1686.0208368858111,-22002.813532777265,-254.13483139682648,-941.1053726754179,1,-22526
75,74,300158,-60159.0,0.6423671256610043,11,29,100,0,24135,9697.705173517425,12175.725297469959,2478.020123952534,-11959.274702530041,2478.020123952534,1295.3283529509372,1295.3283529509372,-482.3340307164799,-482.3340307164799,4,-38956
76,75,300159,109708.0,0.6707133242029794,11,25,11490,0,2612,27892.985869112348,27986.613424196537,93.6275550841856,25374.613424196537,93.6275550841856,2135.219755360118,2135.219755360118,-752.2206850703369,-752.2206850703369,1,74219
77,76,300160,66845.0,0.6782006393525649,12,22,2500,1,698,16501.49477123858,15344.918995180122,1156.5757760584586,-14646.918995180122,-22548.66638079941,1387.7677755052443,-22969.305523760995,659.9806469761942,1795.793984507368,4,-22805
78,77,300161,52570.0,0.652888097049367,11,23,0,1,141,12264.222110886803,9303.97206115718,2960.250049729626,-9162.97206115718,-15224.583116600583,1453.792822514899,-17267.50556151521,-1738.3251271917472,8046.051466433486,4,-17071
79,78,300163,-62560.0,0.6633305425759877,12,32,6500,1,34593,21604.92155444735,20862.868067250205,742.0534871971468,13730.131932749795,20224.17115552612,1369.3355331289313,21128.253861147645,331.73198443532056,42884.42010547055,1,21399
80,79,300169,-12720.0,0.682553898936095,12,22,6000,1,10840,21332.947981369518,21277.750774845168,55.19720652434261,-10437.750774845172,-15684.224765529929,1612.0799209329016,-14747.094634670493,1160.3129633088465,8752.590428410296,1,-15017
81,80,300171,61384.0,0.648697392123088,10,22,1927,0,0,11495.475988421675,14257.879588892632,2762.4036004709583,14257.879588892632,2762.4036004709583,1858.4984848999247,1858.4984848999247,1653.554064165619,1653.554064165619,3,40137
82,81,300172,-13591.0,0.6344982141476831,10,24,150,1,0,11718.831508603103,8339.023393603855,3379.8081149992495,-8339.023393603855,-14198.439147905403,1689.6542082054966,-16234.731640386624,-1206.9448155630562,9420.762671356202,3,-16466
83,82,300173,-13850.0,0.6883976090099625,13,22,8000,1,27431,24780.0169430868,26019.949235183085,-1239.932292096295,1411.0507648169116,2736.5422932735146,1486.5313837185022,4725.242827237036,-2418.9539903342597,24695.02298139946,1,4627
84,83,300174,17057.0,0.6427115551143857,8,75,0,0,0,7893.207495574285,2435.8510522524593,-5457.356443321827,2435.8510522524593,-5457.356443321827,786.0708445642995,786.0708445642995,-7933.509058920827,-7933.509058920827,2,16092
85,84,300175,-27791.0,0.6552711263410255,12,55,8750,1,0,22175.789765427682,18968.698971293667,3207.090794134016,-18968.698971293667,-30056.593854007515,881.5215440284846,-32392.899747613632,1705.939903540806,-6630.548898983645,2,-31850
86,85,300176,53748.0,0.6574240286505838,12,30,0,0,0,10836.03113285728,12711.295265819752,1875.2641329624716,12711.295265819752,1875.2641329624716,1007.7136304791477,1007.7136304791477,279.6117610186702,279.6117610186702,4,36234
87,86,300181,42495.0,0.6339669699011551,11,39,422,1,1929,11973.199772245964,10340.839393973369,1632.360378272595,-8411.839393973369,-13433.93928009635,1041.1760903223546,-13437.142744227971,-356.46194622901385,10339.721005680407,2,-13304
88,87,300182,85720.0,0.7007773990144944,16,37,3815,1,0,20463.447261429086,21969.50458085317,-1506.0573194240826,-21969.50458085317,-32201.228211567715,44.95395886892947,-30453.749492514507,-2444.9938517565547,-7532.663305292679,2,-30084
89,88,300187,95668.0,0.7013627732960828,15,31,2000,1,90483,17619.72448644766,18962.69845812285,-1342.97397167519,71520.30154187715,107951.9392986533,347.23238320354363,109568.68031414675,557.1675201892666,131691.14775073394,4,109405
90,89,300189,-24941.0,0.6684577386765869,12,25,1000,0,19344,12624.09030994628,14320.821017343847,1696.730707397568,-5023.178982656153,1696.730707397568,1209.1973048910131,1209.1973048910131,207.6399882163187,207.6399882163187,4,-16731
91,90,300192,-68829.0,0.6550090594055334,12,28,15000,1,47184,33238.10219005451,32419.938147211782,818.1640428427272,14764.061852788218,21737.010757760963,2024.009192599275,22539.310101416777,-5581.975105380989,38411.811596873646,1,23567
92,91,300193,49697.0,0.6532384350976208,12,34,212,0,1008,11128.278021698336,12777.880581507776,1649.6025598094384,11769.880581507776,1649.6025598094384,911.384945570453,911.384945570453,771.1544259097573,771.1544259097573,2,33318
93,92,300202,2933.0,0.6923080049682433,14,25,6000,1,22026,22676.648681576535,24221.175024617558,-1544.5263430410266,-2195.175024617558,-2520.4993654058235,1022.1894148701176,-433.5866448887373,-3075.339128835407,19021.36286742589,1,-238
94,93,300207,-4193.0,0.6828999465630626,13,25,7000,1,19501,23325.472566174547,23979.57952171313,-654.1069555385948,-4478.579521713138,-6390.81580480041,1340.0055053082249,-4799.0290590044015,-1394.2405609187515,15691.192189859863,1,-4906
95,94,300209,-167427.0,0.6549226618247715,10,32,10000,0,60007,24253.228120639767,24948.466431485173,695.2383108454051,-35058.53356851483,695.2383108454051,2101.1014906169985,2101.1014906169985,-1497.599388285249,-1497.599388285249,1,-109736
96,95,300212,41149.0,0.6975392196071118,17,43,5500,0,13383,23467.403315378044,22956.146899146068,-511.256416231965,9573.146899146068,-511.256416231965,-265.656059438712,-265.656059438712,-6859.350132043728,-6859.350132043728,2,27861
97,96,300214,20298.0,0.6748599708365943,12,24,11000,1,42547,28065.13116549085,28462.70155576083,-397.5703902699788,14084.298444239168,21325.23286149374,1877.5680469708318,23075.47030921984,-2108.4112859421507,42298.37878808857,1,23062
98,97,300215,-8261.0,0.6713772730637465,12,25,2300,1,9285,16130.699254134255,14884.502140468592,1246.197113665663,-5599.502140468592,-9022.35176753572,1292.5132446212865,-9315.972063924602,1033.0077501959404,15280.802816230183,4,-9450
99,98,300218,-19418.0,0.6721009496691451,12,26,4000,1,2769,18449.779110013093,17672.838196440578,776.9409135725107,-14903.838196440578,-22744.227751447124,1373.9859601139287,-22361.044938057265,1454.2944632488684,1608.8982666490076,4,-22263
100,99,300220,-39585.0,0.6848672975130148,13,24,450,0,22820,13358.714376507722,14310.838510215071,952.1241337073498,-8509.161489784929,952.1241337073498,947.7002454372523,947.7002454372523,-291.96846011516215,-291.96846011516215,4,-26398
101,100,300221,43569.0,0.7055980453368434,15,29,1300,0,6119,18211.370723914253,16747.241050645644,-1464.1296732686096,10628.241050645645,-1464.1296732686096,357.32775011960257,357.32775011960257,712.4157553130208,712.4157553130208,4,31944
102,101,300222,-8028.0,0.6055299948589374,9,54,0,0,8952,8675.237103260566,8100.7789731159255,-574.4581301446415,-851.2210268840753,-574.4581301446415,1109.40079655074,1109.40079655074,-5434.501174062192,-5434.501174062192,2,-5280
103,102,300225,41919.0,0.6840897140952676,14,30,5500,1,11797,21779.404186742067,22468.57066238552,-689.1664756434511,-10671.570662385522,-15662.772755756558,852.7503326622027,-14156.136158927631,-1540.818519727829,6466.969162188705,1,-14316
104,103,300228,-109542.0,0.6781363817529333,12,22,12000,0,53103,30236.219925815923,29465.309430042216,-770.9104957737,-23637.690569957784,-770.9104957737,1996.6150273803214,1996.6150273803214,-2638.666518563361,-2638.666518563361,1,-75123
105,104,300229,42233.0,0.6867498688338215,14,32,2000,0,6432,16988.523679513703,16840.514158225727,-148.00952128797144,10408.514158225727,-148.00952128797144,573.4803912329608,573.4803912329608,1509.8448035943106,1509.8448035943106,4,30341
106,105,300232,-9157.0,0.5807908746152186,8,38,0,1,0,9293.53949913332,7583.026342666791,1710.5131564665307,-7583.026342666791,-12229.79609223345,1802.790070593624,-11353.928869874839,-1342.2233354158307,6709.177299982685,3,-11384
107,106,300234,-13560.0,0.6379136161831577,10,22,0,1,0,11568.368253938423,7911.683957544325,3656.684296394098,-7911.683957544325,-13695.868084513535,1734.9986265458954,-16184.032923680117,-1897.4749200363688,9847.816506095036,3,-15972
108,107,300238,8850.0,0.6607462214088166,12,29,700,1,20014,13738.390886715431,12040.021635827332,1698.3692508881013,7973.978364172668,11111.78292081495,1080.0549575654732,10471.130305727538,666.4610891869634,35044.835692552646,4,10411
109,108,300239,41521.0,0.5867766161204861,8,31,0,0,0,6883.977079559805,9762.194207504146,2878.217127944341,9762.194207504146,2878.217127944341,1995.14235659917,1995.14235659917,5.3314658521667315,5.3314658521667315,3,24452
110,109,300243,-147503.0,0.6718157436312654,11,22,4875,1,51495,19066.044343123885,17977.02205474757,1089.0222883763163,33517.97794525243,49732.455773690475,1793.7064945042184,49901.8706256946,2870.515090135581,75986.18639493143,4,50022
111,110,300246,8061.0,0.7125836997072809,12,78,0,1,13500,4348.496651698279,5876.5146019753965,-1528.0179502771189,7623.4853980246035,12199.237072175463,-311.27347355889196,8196.49813505495,-5182.7168672623875,30068.270192942808,2,8420
112,111,300247,-18404.0,0.6780636720187494,14,41,3000,1,2874,17551.873228236065,16957.750353270985,594.12287496508,-14083.750353270983,-21422.686967389018,390.25949363373,-21178.229445449408,1616.5727618349392,2953.5410312945914,2,-21357
113,112,300248,-120084.0,0.6935612049992309,14,27,2856,1,45968,18272.51727073346,19012.171991605584,-739.654720872124,26955.828008394416,40803.56937302768,765.7352230900906,42008.045875929296,-4.728037057802794,63680.721857990895,4,42047
114,113,300250,-23343.0,0.6757276674057403,11,23,9625,0,29458,25494.82228894244,25533.46460538188,38.64231643944004,-3924.5353946181203,38.64231643944004,2070.6512224409635,2070.6512224409635,1392.5289769923475,1392.5289769923475,1,-15729
115,114,300252,12866.0,0.6902092805218429,14,30,600,1,24365,14998.321726322098,15016.597814253864,-18.276087931768416,9348.402185746136,14031.741322585089,538.7133290634812,14482.968596345669,1717.3915040754364,37699.99583825309,4,14543
116,115,300253,-31151.0,0.6724567101103864,15,30,10000,1,3999,28595.657400571094,29878.179075467797,-1282.5216748966996,-25879.179075467797,-38177.507775753336,887.4247564675608,-36260.71949052689,-9915.63009225676,-18800.60618453896,1,-36929
117,116,300256,-109775.0,0.6557182353197625,11,32,6500,1,43734,20887.594154864386,19916.58967102381,971.0044838405736,23817.410328976188,35240.613251544,1623.0624391591373,36259.179764434695,783.4964290207681,58642.34145884963,1,35850
118,117,300257,-269426.0,0.6548789707979004,12,36,10000,0,83989,24731.509827657545,26104.72503143136,1373.215203773816,-57884.27496856864,1373.215203773816,1483.7320865534198,1483.7320865534198,-2176.478532405541,-2176.478532405541,1,-176765
119,118,300259,178688.0,0.6140353019896739,12,41,19000,0,0,31475.271853785467,37575.348839531376,6100.0769857459045,37575.348839531376,6100.0769857459045,1923.1402562205842,1923.1402562205842,291.63686304661684,291.63686304661684,1,112395
120,119,300265,-126834.0,0.6051766040524912,8,37,3000,0,37122,12608.975857466534,13556.630156062241,947.6542985957094,-23565.36984393776,947.6542985957094,2022.536521818125,2022.536521818125,526.5941806614956,526.5941806614956,3,-76672
121,120,300266,-125272.0,0.6572581245524444,11,23,1024,1,40305,13694.847698454409,11184.835356899826,2510.012341554584,29120.16464310017,42425.24079387297,1519.4201473485919,40933.189281464416,-133.2406482546921,66819.49825026827,4,41065
122,121,300273,64443.0,0.7302720909876009,16,74,5000,0,2824,8602.237168596479,15466.231094426188,6863.993925829709,12642.231094426188,6863.993925829709,-895.8195836370323,-895.8195836370323,8856.645045333133,8856.645045333133,2,48498
123,122,300274,-1635.0,0.6232568118352726,10,30,0,0,10371,8455.291123181789,11262.820556825876,2807.5294336440875,891.8205568258763,2807.5294336440875,1515.167442539556,1515.167442539556,-968.925300092914,-968.925300092914,3,-573
124,123,300276,18066.0,0.652687229917392,12,34,0,1,25585,12481.387067111775,10783.579440223091,1697.807626888689,14801.420559776909,21353.227026221022,897.7980384759776,20848.054455169186,644.3751706132498,45338.24906011063,2,20613
125,124,300279,-1234.0,0.6329329108447092,8,41,8120,1,17470,20286.877081687235,20709.382437129654,-422.5053554424266,-3239.3824371296614,-4647.820977973279,2240.7575539834147,-994.1998108290263,-5366.694661691752,17006.250868580286,3,-1081
126,125,300283,15294.0,0.6003456049409802,9,39,350,0,5854,8784.52744198932,10424.14021412172,1639.6127721324012,4570.14021412172,1639.6127721324012,1544.0154811053924,1544.0154811053924,-1665.4058996070944,-1665.4058996070944,3,9147
127,126,300287,6607.0,0.6455400972437133,11,27,86,0,10047,9612.365604925655,12244.079042158544,2631.7134372328874,2197.079042158545,2631.7134372328874,1349.38890037081,1349.38890037081,-752.0578746367964,-752.0578746367964,4,4412
128,127,300288,-136218.0,0.6237199669042272,16,38,14665,0,62424,31677.72343139213,34937.315529391664,3259.5920979995353,-27486.684470608336,3259.5920979995353,712.8427116938765,712.8427116938765,-11414.554229527908,-11414.554229527908,1,-83077
129,128,300290,-9076.0,0.6134474960018217,8,63,1045,1,0,7107.027799021806,10023.805864016562,-2916.7780649947563,-10023.805864016562,-13577.319763527463,1182.7908182800686,-10329.847125261942,-7281.138130036037,8164.356065956696,2,-9461
130,129,300292,56661.0,0.6604279982064384,12,28,0,1,0,12805.6204110634,10846.317124333906,1959.303286729493,-10846.317124333906,-17249.1273298656,1062.6714264807342,-18276.16513754251,-58.24563055977706,6182.283350303758,4,-18438
131,130,300294,10415.0,0.6540807312474218,10,27,5730,1,26214,19355.793874995827,18130.68829980615,1225.1055751896786,8083.311700193853,11512.414762695938,1964.835163199219,12314.312944862082,3070.2945202513365,37344.32689442436,1,12462
132,131,300298,-17862.0,0.6510746983853021,10,22,2400,0,17943,12357.73131841957,14916.02760648715,2558.2962880675823,-3026.9723935128477,2558.2962880675823,1888.812669124861,1888.812669124861,2301.480644445532,2301.480644445532,3,-11754
133,132,300301,75757.0,0.6308436507971843,9,40,6000,0,0,17682.326247623507,18180.98260442357,498.6563568000674,18180.98260442357,498.6563568000674,1878.6404750092527,1878.6404750092527,-2042.456456181866,-2042.456456181866,3,48412
134,133,300302,-4731.0,0.6360550862646914,11,39,1000,1,12586,12780.296559089122,11240.225296003204,1540.071263085918,1345.7747039967962,1248.6264244522356,1078.2196389101227,1393.8783683132633,-57.12317469801201,25258.19823158985,2,1722
135,134,300303,7837.0,0.6055299948589374,9,54,0,1,5637,8100.7789731159255,8675.237103260566,-574.4581301446415,-3038.2371032605656,-4270.1265898185275,1109.40079655074,-2326.602525930694,-5434.501174062192,16341.996686965762,2,-3173
136,135,300305,24162.0,0.6668189558046937,11,68,0,0,1935,7904.597895399198,6616.2050690739525,-1288.3928263252456,4681.205069073953,-1288.3928263252456,217.24241247923686,217.24241247923686,-5785.483392272494,-5785.483392272494,2,18077
137,136,300306,6462.0,0.6537076067283953,12,49,2112,1,11619,13963.025922707944,12891.683027712184,1071.3428949957615,-1272.6830277121824,-2444.695989066155,620.9709259335814,-2452.588449406109,-80.73325860844125,21863.20004203347,2,-2305
138,137,300307,40732.0,0.6572679138209072,11,26,2725,1,5992,15961.328160009658,14211.248076428934,1750.0800835807254,-8219.248076428934,-13203.912156433764,1545.9991560240576,-13560.47443008176,1734.8227044535433,11998.67363156668,4,-13537
139,138,300308,47849.0,0.6656084888324239,13,42,1100,0,2993,13124.031552567949,14091.915709003482,967.8841564355316,11098.915709003482,967.8841564355316,494.73805128812637,494.73805128812637,1756.981464931854,1756.981464931854,2,31062
140,139,300309,55405.0,0.6500463256907586,12,41,671,0,0,11572.796247946235,12865.790847426015,1292.994599479778,12865.790847426015,1292.994599479778,748.4495952081343,748.4495952081343,693.0581311541391,693.0581311541391,2,35721
141,140,300310,-61192.0,0.619300598975504,10,34,130,1,22614,11214.750987391442,8888.439286541578,2326.3117008498652,13725.560713458422,19425.1852197627,1413.583444509413,18970.748380480924,-915.0708895918152,42336.44334133916,3,19375
142,141,300316,8324.0,0.6346292557875296,9,32,5200,1,22636,17661.05253591817,16515.299837826566,1145.752698091601,6120.7001621734335,8608.173894214351,2047.2003114892707,10047.610383632313,1900.455581882422,33425.332375351056,3,10198
143,142,300317,-34225.0,0.6558741608211466,12,37,3000,1,22895,16447.6918018156,15272.188453818297,1175.5033479973044,7622.811546181705,10846.465645273904,1007.6288976973084,11194.309299316887,1214.5123862091384,35082.090825351144,2,11310
144,143,300318,87332.0,0.6600447729140224,13,31,11475,1,9343,29107.145792110612,28520.553036070272,586.5927560403397,-19177.553036070272,-29059.625932125586,1461.931217528836,-28227.53268666985,-4617.997549961423,-10868.545395506271,1,-29026
145,144,300320,20947.0,0.6542999988915489,12,54,8786,1,17181,22391.14970283993,19262.335092592417,3128.8146102475184,-2081.335092592417,-4686.4099440123855,911.3076526679616,-6817.758272492077,1329.3821135741455,18393.26208926718,2,-6280
146,145,300322,-14446.0,0.6562722208474598,12,32,550,1,1611,13372.351843019998,11726.916129316782,1645.4357137032166,-10115.916129316782,-15996.592050826785,988.004885901908,-16460.4046503062,862.2837187217665,8086.501461078358,4,-16609
147,146,300325,53292.0,0.6862381126295825,13,23,0,0,1455,12583.38427303595,13712.696819880679,1129.3125468447288,12257.696819880679,1129.3125468447288,946.3390104544886,946.3390104544886,-989.7028644719703,-989.7028644719703,4,36689
148,147,300326,-1046.0,0.7160291166165466,15,24,0,1,14757,15130.209412062208,16708.14591470105,-1577.936502638844,-1951.14591470105,-2137.750620732153,411.4063003932879,-896.7559092114453,-289.9887498834414,19081.84428152953,4,-1031
149,148,300327,69201.0,0.6331785573526777,10,38,3792,1,0,16021.61286445949,14828.969172883297,1192.6436915761933,-14828.969172883297,-22839.775605113042,1538.3624458079846,-21766.801336040025,-28.866729772409602,1171.299013074109,3,-21539
150,149,300330,-13345.0,0.5972337179564218,8,26,300,1,11636,10410.012300324157,6865.082525636521,3544.929774687634,4770.917474363479,5383.911324201402,2151.763601925504,4007.4214494809576,1152.2300354442011,27302.45195828647,3,3572
151,150,300331,-14844.0,0.6532077668257379,12,34,200,1,201,12761.102672345189,11108.80883802333,1652.2938343218575,-10907.80883802333,-17187.860174195914,910.6158753575585,-17627.41920831136,764.3070069001877,6883.086197861041,2,-17846
152,151,300332,-24928.0,0.6604279982064384,12,28,0,1,17739,12805.6204110634,10846.317124333906,1959.303286729493,6892.6828756660925,9359.372670134395,1062.6714264807342,8332.33486245749,-58.24563055977706,32790.783350303755,4,8229
153,152,300333,38714.0,0.6793363943082663,14,39,2800,0,8284,17054.64765936949,17454.3197727146,399.6721133451101,9170.3197727146,399.6721133451101,432.39945275373253,432.39945275373253,1660.5972897038027,1660.5972897038027,2,25672
154,153,300336,15512.0,0.6695656906378865,12,28,5400,1,31312,20297.6831772,19714.227911785438,583.4552654145627,11597.772088214562,17104.930499614562,1408.7530222834064,17906.045948482835,1140.0084466871706,40836.97839489462,1,18191
155,154,300337,4844.0,0.6549902001365767,12,35,1400,1,17038,14369.284688875612,12983.932464375228,1385.3522245003842,4054.0675356247716,5388.425191186966,960.043998646248,5355.692076257333,1247.5961315875393,29785.43092984773,2,5212
156,155,300340,-12817.0,0.6333797807221728,11,37,0,1,325,11545.086306638184,9670.686224169282,1874.4000824689028,-9345.686224169282,-14955.729377488371,1069.0882505038044,-15249.159845187925,-472.0902597534514,8604.226365159722,2,-15067
157,156,300343,-19504.0,0.6487600916105098,12,31,15000,1,17160,33091.625404483006,31559.10815588332,1532.5172485996882,-14399.108155883318,-22364.92085812482,1941.572498596892,-22123.330102227374,-5423.200333692353,-6425.101161960722,1,-21403
158,157,300344,3116.0,0.6595760965156459,12,34,3800,1,19329,17767.343539187408,16714.072808791385,1053.2707303960271,2614.927191208615,3395.755421614909,1141.3369392260065,3874.05484903887,1285.3920253072627,27419.509048650307,1,3747
159,158,300345,13055.0,0.6414356557103561,10,48,7500,0,15841,19231.031619880207,20087.32829148144,856.2966716012306,4246.328291481434,856.2966716012306,1501.216161584558,1501.216161584558,-3913.4356744755933,-3913.4356744755933,1,9556
160,159,300346,31993.0,0.6572735382811087,12,34,2100,0,7551,14127.165721515532,15410.269687552063,1283.1039660365332,7859.269687552063,1283.1039660365332,1032.3853257325718,1032.3853257325718,1393.3492492843345,1393.3492492843345,4,21042
161,160,300353,58318.0,0.6324972645033985,10,40,3900,0,1956,14934.601683800503,16000.623638575715,1066.021954775213,14044.623638575715,1066.021954775213,1490.3262817224509,1490.3262817224509,-586.5455773497832,-586.5455773497832,2,38031
162,161,300355,-25876.0,0.6869189215903205,13,24,5000,1,0,20619.34739590412,21050.61408248596,-431.2666865818392,-21050.61408248596,-31360.28778043802,1239.3060344932092,-30180.245689650917,-253.3299522394373,-8343.035507210963,1,-29767
163,162,300356,26117.0,0.6189800194183176,9,23,98,1,4446,10952.83247623472,7051.528023247997,3901.304452986723,-2605.528023247997,-5858.944261365356,1967.527374647283,-8166.895850046584,-774.967792378895,17487.18329582518,3,-8292
164,163,300359,-9076.0,0.6375481434187265,8,27,5915,1,9449,18173.433691434,17020.089962492177,1153.343728941818,-7571.089962492177,-11933.306808209174,2484.1454743750874,-10363.848387283333,5672.955972124023,14936.056641151526,3,-10381
165,164,300360,-79209.0,0.6679097904930871,13,37,1300,1,31774,14808.559309463435,13903.109663195624,905.4496462678109,17870.890336804376,26353.61068207266,644.9503781736676,26488.909535614453,1922.9706437238565,50927.26199777934,2,26512
166,165,300362,19921.0,0.6604279982064384,12,28,0,1,27546,12805.6204110634,10846.317124333906,1959.303286729493,16699.682875666094,24069.872670134395,1062.6714264807342,23042.83486245749,-58.24563055977706,47501.28335030376,4,23216
167,166,300363,38174.0,0.5963390865276904,8,27,400,1,1440,10510.446028725057,7168.37503085588,3342.070997869175,-5728.37503085588,-10263.598045218409,2130.693622365501,-11361.862116807364,1251.480738631224,11563.231594824421,3,-11806
168,167,300366,1928.0,0.6685575179651772,12,24,300,1,14295,13377.011387529768,11381.89554429552,1995.1158432342472,2913.104455704481,3372.0987619395974,1191.8137738062742,2069.311305428878,-730.4083150988989,26524.749903934964,4,2028
169,168,300372,-9316.0,0.6491313269567041,11,32,3235,1,7898,16385.017104692655,14922.304648786116,1462.7124559065396,-7024.304648786116,-11267.813201132443,1413.8112520673312,-10973.412679245448,1436.0981125070102,13358.303812976192,4,-10867
170,169,300373,-73739.0,0.6645607492694229,12,60,7000,0,34745,16131.313556077106,18865.112638505976,2733.79908242887,-15879.887361494024,2733.79908242887,631.9709813106929,631.9709813106929,2428.3471814500303,2428.3471814500303,2,-47407
171,170,300375,65920.0,0.6855252753777047,14,31,4000,0,3779,20126.294374391335,19664.77506754821,-461.5193068431254,15885.775067548213,-461.5193068431254,729.1376580495563,729.1376580495563,-33.277703645652764,-33.277703645652764,1,46485
172,171,300376,-14183.0,0.6458170161131707,11,27,150,1,247,12333.585978412257,9726.349602757366,2607.236375654891,-9479.349602757366,-15522.642591963491,1353.4906081729166,-16910.29774731782,-664.8047370380782,8048.901008651307,4,-16674
173,172,300380,-25684.0,0.6765361262346771,12,23,2808,0,22289,15843.086413110339,16900.57268169571,1057.4862685853714,-5388.42731830429,1057.4862685853714,1380.0283463020858,1380.0283463020858,982.9502897960648,982.9502897960648,4,-17591
