,recid,education,age,prev_earnings,allocated_trmt,earnings,clstrs9,Rlr1,d_rob_ols_Xfit
7575,316950,12,24,0,1,22515,4,1172.5870184839023,14934
7576,316951,12,22,150,1,5733,4,1237.1581921466732,-10740
7577,316953,10,27,0,1,796,3,1597.604136541935,-14453
7578,316956,13,38,1250,1,20637,2,614.2670209524804,10141
7579,316957,15,34,1306,1,8166,4,220.3177952220849,-11927
7580,316959,16,25,4835,1,34060,1,440.0717029744992,17069
7581,316960,12,34,5000,1,33533,1,1218.2439605154905,22987
7582,316962,10,30,1200,1,65781,3,1592.0744638290398,81376
7583,316964,12,35,0,0,2898,2,870.3191404751851,26619
7584,316971,16,44,6000,1,39146,2,-7.363459205353138,24437
7585,316972,12,25,6650,1,1947,1,1571.3011967956627,-28778
7586,316975,8,47,0,0,5164,3,1555.4799885864904,4929
7587,316976,7,39,0,1,3308,3,2029.0380786230362,-4870
7588,316977,15,46,6590,1,5685,2,229.21826962393243,-25193
7589,316978,11,28,5840,1,4329,1,1690.6791694530912,-22068
7590,316980,9,26,3387,1,0,3,2095.8800081624977,-20961
7591,316981,11,22,300,0,9776,4,1500.4984758380633,6637
7592,316983,17,35,600,0,8298,2,-359.86187903109385,27186
7593,316990,11,31,3000,1,4124,4,1426.2291917322673,-16330
7594,316991,11,23,0,1,18567,4,1453.792822514899,10615
7595,317000,12,26,0,1,0,4,1117.6292224823173,-18690
7596,317002,12,53,107,0,29778,2,382.55651919256525,-59519
7597,317003,13,28,2900,0,21166,4,994.8031552334469,-12200
7598,317006,8,34,1440,1,687,3,2004.9940881441726,-13749
7599,317007,9,36,4760,1,147,3,1909.0854783466239,-22099
7600,317010,10,33,8000,0,25836,1,1945.4442238004012,-16361
7601,317012,11,44,6000,0,14798,2,1261.2710709456733,10135
7602,317013,10,38,130,0,31854,3,1303.6678525062453,-66522
7603,317017,12,32,480,1,0,4,983.5186429933565,-18900
7604,317020,12,39,3513,0,699,2,985.5488532969794,45569
7605,317023,17,28,3456,1,1533,4,15.529117643422069,-29903
7606,317027,10,28,7900,1,2544,1,2076.429795363576,-27372
7607,317033,12,36,3400,1,0,2,1060.743469461262,-24010
7608,317035,13,36,300,0,34926,2,608.3400917665585,-66643
7609,317037,10,55,539,1,0,2,862.7390629156034,-13047
7610,317038,13,38,5300,1,11539,1,873.8282178044901,-11531
7611,317041,13,22,2500,1,8678,4,1134.0408694750367,-12594
7612,317042,12,23,8000,1,5627,1,1712.7793917479175,-26144
7613,317044,11,36,0,1,2973,2,1096.5671485045968,-11760
7614,317048,9,34,4500,0,1887,3,1947.3800864021541,39463
7615,317049,13,25,8000,1,28833,1,1404.0946897161266,6761
7616,317052,12,24,0,0,0,4,1172.5870184839023,37885
7617,317053,12,23,3700,0,27240,4,1437.195898793936,-29621
7618,317055,15,27,3600,1,31360,4,559.6906702593624,17624
7619,317056,9,36,6661,1,18197,3,2030.919017906046,1077
7620,317060,9,60,16000,1,9128,1,1969.954359072428,-28476
7621,317061,12,23,110,1,7068,4,1207.1157267695635,-8646
7622,317062,12,43,0,1,14252,2,650.4879564688454,4579
7623,317065,12,50,369,1,858,2,481.78457950981465,-14862
7624,317071,9,28,0,1,23775,3,1823.8521445713468,21792
7625,317072,10,25,621,1,1639,3,1692.3613160608256,-14805
7626,317073,11,35,0,1,37157,2,1124.0460465053893,39637
7627,317074,12,26,6540,1,17646,1,1536.7724885100033,-5467
7628,317079,16,29,7310,1,81046,1,488.7768423808884,82924
7629,317080,12,32,13000,0,44055,1,1785.9152317802982,-46286
7630,317085,11,27,1500,0,0,4,1440.011007123585,40162
7631,317089,10,63,0,1,0,2,608.3638085134035,-10951
7632,317091,12,32,5976,1,23019,1,1335.7528004991873,4667
7633,317093,12,28,2496,1,32897,4,1222.6380307628588,26144
7634,317096,14,25,4500,0,0,4,926.0556382582618,61317
7635,317100,11,24,0,1,4230,4,1426.3139245141065,-10770
7636,317105,8,42,4500,0,47606,3,1981.2758084260167,-102378
7637,317106,8,45,0,0,3844,3,1610.4377845880745,11000
7638,317107,10,25,0,1,21096,3,1652.5619325435182,15572
7639,317108,12,44,0,1,3510,2,623.0090584680529,-10832
7640,317111,8,36,3000,1,9105,3,2050.0154198189175,-4145
7641,317112,12,27,11000,0,46430,1,1795.1313529684594,-59505
7642,317115,12,42,0,1,5143,2,677.9668544696378,-8475
7643,317120,8,55,0,1,17871,2,1335.6488045801498,17649
7644,317123,14,23,7060,1,23571,1,1145.0817463440799,-631
7645,317124,8,40,0,1,8793,3,1747.8322745920377,2737
7646,317125,12,31,620,0,1429,4,1019.9700268112538,34266
7647,317127,12,34,12800,1,7474,1,1718.1395988971344,-32428
7648,317128,14,29,4000,1,4116,4,784.0954540511448,-22854
7649,317130,12,28,1100,1,52660,4,1133.1695293294288,58671
7650,317131,12,33,16000,0,11415,1,1950.703887003212,64835
7651,317134,8,34,0,0,0,3,1912.7056625967925,23697
7652,317137,10,23,2500,1,2232,3,1867.7426895648605,-17738
7653,317139,12,22,0,1,59439,4,1227.5448144854872,69993
7654,317142,14,37,0,1,33942,2,307.9075324131918,30812
7655,317145,12,23,650,0,27328,4,1241.7238863498314,-41268
7656,317146,12,25,0,1,26421,4,1145.1081204831098,20859
7657,317147,12,32,10500,1,20541,1,1625.6922707605409,-8687
7658,317148,11,31,3257,0,20997,4,1442.7001121250996,-17197
7659,317150,13,68,0,0,93,2,-290.2113995811742,30609
7660,317151,12,29,0,0,0,4,1035.1925284799418,35931
7661,317154,12,45,4000,1,17304,2,851.8868980988718,1692
7662,317156,9,37,11500,1,59727,1,2313.567683255096,52746
7663,317157,14,24,2000,0,30439,4,793.3115752392987,-40425
7664,317159,12,38,3800,1,1672,2,1031.4213472228384,-22052
7665,317161,10,23,0,1,5687,3,1707.5197285451031,-7621
7666,317162,13,39,480,1,22863,2,537.4394509576032,15203
7667,317163,12,38,0,1,24827,2,787.8824464728095,19905
7668,317164,11,28,3000,0,303,4,1508.6658857346465,44950
7669,317165,12,26,250,0,18325,4,1133.6515185842927,-16601
7670,317167,12,23,854,0,3309,4,1254.798079969045,30880
7671,317168,12,29,0,1,3317,4,1035.1925284799418,-13272
7672,317169,11,35,0,0,7086,2,1124.0460465053893,10028
7673,317171,9,24,0,1,15366,3,1933.7677365745149,8409
7674,317172,12,22,500,1,6813,4,1259.589406689438,-9917
7675,317176,12,29,0,0,0,4,1035.1925284799418,35795
7676,317178,12,30,5000,1,52493,1,1328.1595525186603,50945
7677,317180,14,42,600,1,127,2,208.96655305397144,-20166
7678,317182,12,42,0,1,0,2,677.9668544696378,-16337
7679,317184,12,35,0,1,5709,2,870.3191404751851,-8898
7680,317186,12,27,0,1,108,4,1090.1503244815267,-18348
7681,317187,10,32,2400,0,1371,3,1614.023689116937,35243
7682,317188,12,25,0,0,6102,4,1145.1081204831098,18449
7683,317189,11,57,117,1,25262,2,527.0087250636789,24334
7684,317190,8,25,0,1,10029,3,2160.0157446039257,2195
7685,317191,12,42,167,1,490,2,688.6697482657582,-15798
7686,317192,12,33,2000,0,12084,4,1053.4553052925767,7298
7687,317193,14,39,0,1,11139,2,252.94973641160686,-2753
7688,317197,15,32,2912,1,16650,4,378.2028213827616,-3110
7689,317199,8,40,960,1,0,3,1809.3578916236238,-13646
7690,317201,13,30,5200,1,19195,1,1087.2504833700332,-853
7691,317202,12,30,6000,1,33351,1,1392.2487369265655,20312
7692,317204,8,38,0,1,606,3,1802.7900705936236,-10435
7693,317207,11,22,3146,0,26630,4,1682.8962946629545,-32019
7694,317213,8,27,0,0,17466,3,2105.0579486023407,-27182
7695,317216,12,25,0,1,639,4,1145.1081204831098,-17813
7696,317220,15,41,14000,0,47415,1,841.5136160904549,-42470
7697,317221,12,30,1140,0,4204,4,1080.7753007041556,27741
7698,317224,12,31,0,1,0,4,980.234732478355,-17657
7699,317229,12,31,1700,0,42739,4,1089.1863459717897,-85352
7700,317235,12,33,1468,1,12024,4,1019.3598591875725,-2684
7701,317237,12,38,15000,1,43120,1,1749.22021259135,18453
7702,317238,12,37,0,1,2760,2,815.3613444736002,-13302
7703,317245,12,30,1172,0,3700,4,1082.8261546052108,29691
7704,317246,14,30,0,1,28603,4,500.2598184187391,22052
7705,317247,8,32,0,1,34620,3,1967.6634585983775,39759
7706,317248,12,37,298,1,36669,2,834.4599214271548,37107
7707,317250,12,60,40,0,5462,2,185.91025783169061,12144
7708,317252,12,26,0,0,0,4,1117.6292224823173,37381
7709,317254,15,28,98,1,26241,4,307.7714484620956,16776
7710,317257,12,40,11232,0,41059,1,1452.774369740786,-45896
7711,317258,12,48,6120,1,26667,2,905.319275041249,11943
7712,317261,10,27,274,1,22579,3,1615.1645730697,17667
7713,317262,9,35,2189,1,344,3,1771.791083234697,-17355
7714,317265,10,29,9000,0,73636,1,2119.4490002114762,-155107
7715,317266,12,26,3000,1,7587,4,1309.8967757060236,-13151
7716,317269,14,29,0,0,12573,4,527.7387164195334,4462
7717,317271,12,60,0,1,553,2,183.3466904553734,-14144
7718,317274,8,39,0,1,20652,3,1775.3111725928293,19724
7719,317275,14,26,10135,1,37131,1,1259.7192943960035,14512
7720,317276,11,31,1967,1,2730,4,1360.0250642389055,-16438
7721,317278,12,26,2000,1,5797,4,1245.807591298124,-13961
7722,317279,12,63,0,1,14380,2,100.90999645299598,6918
7723,317280,12,26,5000,1,3916,1,1438.0751445218302,-22486
7724,317281,10,31,3100,1,858,3,1686.365016203261,-20004
7725,317284,12,25,7000,1,19225,1,1593.7324113384311,-4088
7726,317285,16,38,5000,0,11061,1,93.42074439150383,32901
7727,317288,12,22,240,0,10471,4,1242.9262187433833,7928
7728,317290,12,24,3100,0,6186,4,1371.2634901484016,31404
7729,317293,12,34,5500,1,28621,1,1250.2885527194412,14323
7730,317300,13,33,7082,1,0,1,1125.4296344233298,-33612
7731,317301,11,28,6779,0,26115,1,1750.8589136121118,-17496
7732,317302,12,43,200,0,17085,2,663.305793350426,-16890
7733,317309,12,36,0,1,27834,2,842.8402424743927,24693
7734,317310,9,26,8000,1,33795,1,2391.5234158361527,20764
7735,317312,12,60,960,1,0,2,244.87230748695947,-16311
7736,317313,10,42,1500,1,0,2,1281.5544431419003,-17126
7737,317314,14,38,0,0,4488,2,280.42863441240115,26728
7738,317316,12,24,2000,1,59877,4,1300.765387299709,67024
7739,317317,11,49,4856,1,0,2,1050.5585539790718,-23729
7740,317320,12,41,5000,0,2754,2,1025.891674509945,45568
7741,317323,13,27,1000,0,2341,4,900.512602859224,36506
7742,317327,8,37,4000,1,12537,3,2086.6257062260283,-999
7743,317328,12,23,98,0,5748,4,1206.3466565566705,21022
7744,317333,12,34,900,1,28026,4,955.4783044430897,22696
7745,317335,14,26,0,1,18219,4,610.175410421909,5844
7746,317336,16,30,7500,1,17730,1,473.4748894175973,-11316
7747,317341,12,36,672,1,13098,2,885.9081743965035,1253
7748,317342,13,41,11980,0,3669,1,1219.507275646898,73987
7749,317346,12,28,4500,0,69846,1,1351.0727563162982,-154800
7750,317347,12,24,9000,1,9569,1,1749.3896781550284,-22044
7751,317349,15,34,12000,1,18612,1,905.6875332801974,-17939
7752,317350,8,30,450,0,8389,3,2051.4613875835194,1322
7753,317351,14,27,0,1,13383,4,582.6965124211183,-1169
7754,317357,12,23,200,1,9627,4,1212.8837533662754,-4595
7755,317358,12,28,6000,1,29762,1,1447.2065329281504,14600
7756,317361,11,24,0,1,462,4,1426.3139245141065,-16789
7757,317363,9,67,434,1,16722,2,779.9898285734671,15923
7758,317364,12,42,3541,1,3693,2,904.9066564580226,-18204
7759,317366,12,24,6622,0,226,1,1596.9855976330327,62872
7760,317368,11,27,0,1,39051,4,1343.8772305117309,41840
7761,317369,8,31,0,0,3573,3,1995.14235659917,13733
7762,317371,16,25,0,0,80472,4,130.2004963622894,-193601
7763,317372,12,26,3500,0,16336,4,1341.941367909978,1678
7764,317374,12,32,5000,0,17184,1,1273.2017565170754,4439
7765,317378,10,36,3050,1,418,3,1545.7660669789038,-19935
7766,317385,11,27,4000,0,30171,4,1600.2339681433405,-40270
7767,317386,12,41,6950,1,6304,1,1150.865584105355,-21538
7768,317387,12,35,8000,1,12729,1,1383.032615738408,-14525
7769,317389,12,43,1960,1,19045,2,776.1027579083348,8343
7770,317391,12,22,800,1,9180,4,1278.8161620118099,-7011
7771,317398,17,37,14000,1,0,1,443.9753960332164,-50969
7772,317399,13,23,4200,0,23064,4,1215.5135849676772,-12515
7773,317402,12,30,320,1,180,4,1028.2221694896762,-18551
7774,317403,16,37,1043,1,20661,2,-132.70126030977553,5783
7775,317404,11,28,4880,1,16127,1,1629.1535524215033,-2651
7776,317405,12,23,6000,1,68248,1,1584.601022932111,71231
7777,317409,12,24,0,1,0,4,1172.5870184839023,-18942
7778,317410,12,54,49,1,0,2,351.36044849611426,-15711
7779,317413,14,47,0,1,11582,2,33.11855240526529,-1589
7780,317416,12,24,800,1,28050,4,1223.858366010225,21904
7781,317418,11,22,71,1,14727,4,1485.8220526086516,4586
7782,317420,17,46,0,0,318,2,-700.5832676845548,45301
7783,317422,12,27,387,1,555,4,1114.9528388473846,-18426
7784,317423,12,31,400,1,0,4,1005.8704062415163,-18854
7785,317428,12,26,1200,0,39684,4,1194.5362437718013,-77517
7786,317429,12,33,4000,1,657,1,1181.6336741083796,-24756
7787,317431,12,41,5882,1,3358,1,1082.4183351577158,-23429
7788,317436,13,22,9000,1,520,1,1550.6205681264073,-38177
7789,317450,12,36,7000,1,29962,1,1291.4645333297121,13244
7790,317451,10,31,1000,0,2186,3,1551.7777289466667,26934
7791,317452,12,24,0,1,6994,4,1172.5870184839023,-8451
7792,317456,11,54,2000,1,4515,2,730.125353306139,-10393
7793,317460,12,29,12506,1,74511,1,1836.691868685175,68651
7794,317468,11,30,4100,0,28311,4,1524.2061925817543,-35214
7795,317470,16,36,5200,0,0,1,161.19637727466397,66927
7796,317471,12,23,5835,1,12450,1,1574.0263075048097,-11965
7797,317474,12,25,1600,1,318,4,1247.6508155357533,-21325
7798,317476,12,29,1800,1,28407,4,1150.5530604141677,20853
7799,317479,12,34,1200,1,5559,4,974.7050597654616,-11729
7800,317480,11,36,240,0,1110,2,1111.948552762493,29566
7801,317481,11,33,0,0,9,4,1179.0038425069743,33057
7802,317482,12,23,4500,1,25424,4,1488.467246320255,10354
7803,317483,9,24,0,1,6910,3,1933.7677365745149,-4484
7804,317485,12,22,45,0,1188,4,1230.428827783844,34099
7805,317486,12,24,8000,0,40180,1,1685.3004937471233,-52144
7806,317487,12,51,4200,0,29098,2,699.8313469756977,-40077
7807,317496,12,23,358,1,0,4,1223.0098445027252,-19730
7808,317500,13,27,17000,1,26391,1,1925.939553385666,-14151
7809,317502,9,26,0,0,0,3,1878.80994057293,29269
7810,317503,14,31,4000,0,10672,1,729.1376580495562,25852
7811,317507,12,33,3150,1,10515,4,1127.1578673616623,-8074
7812,317511,8,25,10000,1,33034,1,2800.907588682956,16937
7813,317512,12,35,2800,0,15542,2,1049.7688568173144,-405
7814,317516,11,27,200,1,4713,4,1356.6950673933115,-10433
7815,317518,12,24,1400,1,4285,4,1262.311876654965,-14998
7816,317519,12,25,4992,0,47835,1,1465.0413290473589,-85921
7817,317520,12,23,1945,1,23761,4,1324.7193801580652,12850
7818,317524,13,38,6800,1,3605,1,969.9619944163423,-26300
7819,317529,12,34,0,1,0,2,897.7980384759776,-17764
7820,317531,11,27,0,0,0,4,1343.8772305117309,33510
7821,317534,9,53,5000,0,25923,2,1457.325616591048,-36819
7822,317535,9,34,9000,1,0,1,2235.7814162377144,-31056
7823,317536,10,42,800,1,0,2,1236.6920140563689,-15782
7824,317540,12,47,7336,1,63364,1,1010.7306212820477,64451
7825,317541,11,27,0,0,15786,4,1343.8772305117309,-13179
7826,317545,12,36,7800,0,11912,1,1342.7358808560348,29249
7827,317550,12,31,422,1,1857,4,1007.2803682984904,-16021
7828,317553,10,24,6000,1,27794,1,2064.575936991725,13408
7829,317554,12,32,0,1,21027,4,952.7558344775625,13605
7830,317556,12,41,0,1,30558,2,705.4457524704303,29035
7831,317561,10,24,2000,1,0,3,1808.2191993601173,-19991
7832,317562,12,40,0,1,0,2,732.9246504712228,-16927
7833,317565,8,46,0,0,35085,3,1582.958886587283,-82937
7834,317566,12,22,3600,1,0,4,1458.2658783539373,-26267
7835,317569,8,32,0,1,1679,3,1967.6634585983775,-9489
7836,317571,12,26,0,0,0,4,1117.6292224823173,37245
7837,317572,12,26,200,1,8388,4,1130.447059363898,-6093
7838,317576,11,24,6500,0,22996,1,1842.8936231654734,-7926
7839,317577,13,25,6500,1,12306,1,1307.9609131042707,-14369
7840,317578,11,22,5000,1,2189,4,1801.717642555206,-24368
7841,317579,13,39,2000,1,25505,2,634.8550112576158,15994
7842,317581,11,32,1800,0,3365,4,1321.8432724419927,29770
7843,317583,12,24,0,0,18980,4,1172.5870184839023,-19264
7844,317584,12,31,6116,0,31338,1,1372.2041843170882,-33114
7845,317587,12,35,500,0,0,2,902.3637326791359,37233
7846,317589,12,22,106,1,17986,4,1234.338268032725,8019
7847,317591,12,33,3000,1,5478,4,1117.5444897004763,-15379
7848,317592,7,24,0,0,51734,3,2441.2215486349232,-131902
7849,317593,9,38,2500,0,15207,3,1709.2861255831776,-9822
7850,317594,13,37,600,0,13833,2,600.0879490881362,-1591
7851,317596,8,30,270,1,12004,3,2039.9253343900955,5193
7852,317597,12,35,1644,1,13741,2,975.6817596417768,80
7853,317599,12,32,3077,1,84873,4,1149.958254900679,103272
7854,317600,13,25,4000,1,6948,4,1147.737952084517,-17546
7855,317602,12,24,0,1,6168,4,1172.5870184839023,-9651
7856,317603,12,30,0,1,6768,4,1007.7136304791475,-7965
7857,317604,12,39,350,1,0,2,782.8347630147819,-17320
7858,317605,9,27,0,0,6439,3,1851.3310425721393,9176
7859,317606,12,68,0,1,17248,2,-36.48449355096818,13234
7860,317608,13,38,8470,1,13898,1,1076.9909323775391,-14832
7861,317609,12,42,600,1,28052,2,716.4203651143798,24366
7862,317610,12,28,0,1,0,4,1062.6714264807342,-18102
7863,317612,10,29,600,0,2463,3,1581.0998511850921,25386
7864,317615,12,36,0,0,17448,2,842.8402424743927,-17681
7865,317616,10,33,0,1,0,3,1432.7307485371784,-14414
7866,317619,12,35,5500,1,9624,1,1222.8096547186506,-13781
7867,317621,12,24,3000,1,42993,4,1364.8545717076086,39717
7868,317622,12,33,5000,1,39540,1,1245.7228585162811,31594
7869,317623,12,23,0,1,20910,4,1200.0659164846948,12747
7870,317624,10,33,8854,1,27312,1,2000.1763872847478,8322
7871,317625,11,43,3500,1,5824,2,1128.5270079267102,-13295
7872,317627,10,26,1500,1,53136,3,1721.2168111545798,60955
7873,317631,14,24,12000,1,66408,1,1434.203419318328,53250
7874,317633,12,43,0,1,17726,2,650.4879564688454,10371
7875,317634,8,47,4000,0,16944,3,1811.8367262181018,-15366
7876,317636,9,38,0,1,933,3,1549.0631645634212,-11403
7877,317638,10,37,234,1,7077,3,1337.8120256854563,-4617
7878,317639,14,48,4800,1,16760,2,313.26773956240504,-3118
7879,317640,12,34,7000,0,6668,1,1346.422329331297,42395
7880,317641,8,32,2000,1,4370,3,2095.841827414184,-9635
7881,317642,12,32,8000,1,134861,1,1465.4693097407871,168952
7882,317644,11,22,900,1,8116,4,1538.9519864828035,-7319
7883,317645,12,29,0,0,3758,4,1035.1925284799418,25327
7884,317646,11,31,3200,0,1705,4,1439.047028613848,40443
7885,317652,9,57,2400,1,8289,2,1180.7781451273313,-2548
7886,317653,10,22,190,1,12478,3,1747.175571583397,2346
7887,317658,14,28,1400,0,8652,4,644.9424725913887,21465
7888,317660,14,22,5000,0,26758,4,1040.5369244645917,-16820
7889,317661,13,22,5000,1,64865,4,1294.263830494794,66719
7890,317662,12,29,2400,1,0,4,1189.0065710589079,-22913
7891,317666,11,26,2000,0,5958,4,1499.5344973283281,24108
7892,317667,10,26,0,0,123,3,1625.0830345427257,30616
7893,317670,11,24,700,1,928,4,1471.1763535996379,-17195
7894,317672,10,36,5800,1,29122,1,1722.0113241006366,17735
7895,317673,13,27,3309,0,0,4,1048.4945296570695,52882
7896,317678,9,45,7000,0,17220,1,1805.3351694131925,-669
7897,317680,12,44,360,0,0,2,646.0811648548988,33700
7898,317681,11,33,5000,1,0,1,1499.4497645464871,-26212
7899,317683,9,44,7269,1,16674,1,1850.054058019712,-2143
7900,317684,12,22,4500,1,27128,4,1515.9461443210494,12503
7901,317688,12,22,5000,1,12153,4,1547.990736525,-10988
7902,317690,12,26,10000,1,23595,1,1758.521066561345,-3130
7903,317693,13,45,850,0,171,2,396.2790611837718,38576
7904,317695,12,52,14073,0,19734,1,1305.1049666341278,29943
7905,317697,12,42,10080,1,6,1,1323.9858333012999,-36936
7906,317702,10,24,800,0,2588,3,1731.3121780706333,26818
7907,317705,12,46,0,1,25993,2,568.051262466468,23346
7908,317715,12,29,10000,1,0,1,1676.0843725589693,-37501
7909,317716,12,28,4000,1,6684,4,1319.0281641123438,-16313
7910,317719,11,28,4750,0,9072,1,1620.8219584484796,25545
7911,317720,12,40,5000,0,4011,2,1053.3705725107357,42037
7912,317721,13,32,6500,0,2118,1,1115.6086270987253,58531
7913,317725,14,27,17000,0,1458,1,1672.2126473554672,108545
7914,317726,9,34,0,1,0,3,1658.9787565665902,-13329
7915,317730,13,31,219,1,16864,4,740.5433578334796,5649
7916,317731,10,29,0,1,2505,3,1542.6463405403501,-11884
7917,317732,13,34,800,0,34,4,695.3424799720942,41157
7918,317735,12,22,0,1,885,4,1227.5448144854872,-17410
7919,317738,12,28,6720,0,22455,1,1493.3507457018422,-4743
7920,317739,12,22,120,0,35600,4,1235.235516614437,-68002
7921,317740,12,40,2500,1,26295,2,893.1476114909801,17557
7922,317741,10,26,1406,1,21304,3,1715.1924278202368,13393
7923,317743,12,34,23000,0,24093,1,2371.8492798577427,58529
